order_id,store_id,order_hour,day_of_week,is_weekend,is_peak_hour,weather_condition,traffic_level,vehicle_type,distance_km,num_items,prep_time_seconds,edt_seconds
JP013859,Nagoya-Sakae,16,Tuesday,0,0,clear,low,scooter,8.41,2,861,2149
JP013860,Fukuoka-Tenjin,20,Monday,0,1,clear,very_high,car,4.17,6,733,2006
JP013861,Osaka-Umeda,11,Tuesday,0,0,rain,very_high,bicycle,1.01,7,861,1859
JP013862,Tokyo-Shinjuku,18,Tuesday,0,1,heavy_rain,medium,bicycle,7.37,2,681,5327
JP013863,Osaka-Umeda,21,Tuesday,0,0,cloudy,low,scooter,1.29,1,354,597
JP013864,Tokyo-Akihabara,14,Tuesday,0,0,clear,medium,car,9.11,7,643,2205
JP013865,Kyoto-Gion,16,Saturday,1,0,clear,high,bicycle,5.19,3,595,3182
JP013866,Tokyo-Shibuya,10,Monday,0,0,rain,medium,bicycle,3.2,7,718,2429
JP013867,Fukuoka-Tenjin,18,Monday,0,1,clear,high,bicycle,1.35,5,627,1642
JP013868,Tokyo-Akihabara,14,Monday,0,0,clear,very_high,scooter,5.3,4,510,2128
JP013869,Sapporo-Odori,14,Tuesday,0,0,cloudy,medium,bicycle,4.47,5,338,2185
JP013870,Tokyo-Shinjuku,12,Wednesday,0,1,cloudy,medium,bicycle,1.3,3,348,968
JP013871,Kyoto-Gion,17,Thursday,0,0,cloudy,low,bicycle,9.21,1,377,3310
JP013872,Tokyo-Shibuya,13,Sunday,1,1,cloudy,high,car,2.62,5,514,1300
JP013873,Osaka-Namba,13,Friday,0,1,clear,medium,bicycle,1.43,3,672,1525
JP013874,Tokyo-Akihabara,13,Friday,0,1,heavy_rain,low,bicycle,3.74,3,549,2674
JP013875,Osaka-Umeda,17,Wednesday,0,0,heavy_rain,high,scooter,4.22,3,521,1941
JP013876,Osaka-Umeda,19,Tuesday,0,1,snow,very_high,scooter,5.47,5,753,3878
JP013877,Nagoya-Sakae,13,Sunday,1,1,clear,medium,scooter,0.88,7,739,1167
JP013878,Osaka-Namba,14,Wednesday,0,0,cloudy,low,car,5.4,6,553,1505
JP013879,Nagoya-Sakae,13,Sunday,1,1,heavy_rain,very_high,car,5.54,4,583,2889
JP013880,Sapporo-Odori,18,Saturday,1,1,rain,medium,car,5.32,8,537,2051
JP013881,Kyoto-Gion,14,Thursday,0,0,clear,high,car,1.33,3,692,1144
JP013882,Nagoya-Sakae,17,Wednesday,0,0,rain,low,scooter,1.16,8,699,1220
JP013883,Tokyo-Akihabara,17,Wednesday,0,0,cloudy,low,car,2.45,7,726,1425
JP013884,Osaka-Umeda,15,Monday,0,0,rain,very_high,scooter,6.39,4,555,2864
JP013885,Nagoya-Sakae,18,Sunday,1,1,snow,high,bicycle,3.84,5,752,4742
JP013886,Osaka-Umeda,21,Sunday,1,0,heavy_rain,very_high,car,1.02,6,538,1132
JP013887,Kyoto-Gion,15,Tuesday,0,0,snow,very_high,bicycle,1.55,6,555,2365
JP013888,Tokyo-Akihabara,12,Wednesday,0,1,cloudy,very_high,scooter,7.84,3,604,3292
JP013889,Tokyo-Shibuya,12,Wednesday,0,1,heavy_rain,low,bicycle,6.09,8,728,4063
JP013890,Osaka-Namba,12,Saturday,1,1,snow,medium,scooter,1.14,5,517,1150
JP013891,Osaka-Umeda,17,Thursday,0,0,snow,high,car,3.3,7,552,1921
JP013892,Tokyo-Shinjuku,18,Thursday,0,1,clear,very_high,car,0.71,3,603,927
JP013893,Fukuoka-Tenjin,16,Friday,0,0,cloudy,low,scooter,0.81,2,662,987
JP013894,Osaka-Namba,19,Saturday,1,1,snow,low,bicycle,6.67,7,827,5483
JP013895,Osaka-Namba,16,Saturday,1,0,heavy_rain,low,bicycle,1.78,4,323,1328
JP013896,Fukuoka-Tenjin,17,Sunday,1,0,cloudy,very_high,bicycle,1.16,7,360,1310
JP013897,Fukuoka-Tenjin,13,Saturday,1,1,cloudy,low,bicycle,2.71,5,849,2174
JP013898,Nagoya-Sakae,21,Sunday,1,0,heavy_rain,low,car,5.33,3,695,1776
JP013899,Osaka-Umeda,17,Friday,0,0,cloudy,low,bicycle,3.56,2,592,1774
JP013900,Nagoya-Sakae,20,Sunday,1,1,cloudy,high,scooter,1.5,7,488,1176
JP013901,Kyoto-Gion,11,Saturday,1,0,rain,medium,car,5.35,3,697,1845
JP013902,Osaka-Umeda,9,Wednesday,0,0,heavy_rain,medium,bicycle,1.02,2,771,1397
JP013903,Tokyo-Akihabara,12,Saturday,1,1,snow,high,bicycle,0.7,4,704,1656
JP013904,Osaka-Umeda,14,Friday,0,0,clear,low,bicycle,7.77,7,692,3343
JP013905,Osaka-Umeda,12,Friday,0,1,heavy_rain,low,car,1.88,7,762,1465
JP013906,Tokyo-Shinjuku,14,Thursday,0,0,snow,medium,bicycle,3.83,6,525,3195
JP013907,Tokyo-Shibuya,18,Monday,0,1,clear,very_high,bicycle,3.26,3,658,2870
JP013908,Tokyo-Shinjuku,13,Monday,0,1,heavy_rain,medium,car,2.06,5,899,1642
JP013909,Tokyo-Shinjuku,18,Sunday,1,1,clear,medium,bicycle,3.81,4,578,2399
JP013910,Osaka-Umeda,15,Tuesday,0,0,heavy_rain,very_high,scooter,2.4,4,580,1647
JP013911,Sapporo-Odori,12,Sunday,1,1,clear,high,bicycle,9.54,5,390,5785
JP013912,Tokyo-Shinjuku,17,Monday,0,0,heavy_rain,very_high,car,8.47,4,338,3369
JP013913,Tokyo-Shibuya,11,Wednesday,0,0,snow,low,bicycle,1.51,7,310,1482
JP013914,Osaka-Umeda,10,Friday,0,0,snow,low,bicycle,14.98,1,619,8833
JP013915,Tokyo-Akihabara,15,Monday,0,0,cloudy,very_high,scooter,2.06,2,713,1370
JP013916,Sapporo-Odori,19,Monday,0,1,clear,low,bicycle,11.39,5,447,4562
JP013917,Tokyo-Shibuya,14,Sunday,1,0,cloudy,high,car,11.16,6,609,3061
JP013918,Sapporo-Odori,17,Wednesday,0,0,cloudy,low,bicycle,2.5,6,502,1617
JP013919,Tokyo-Shibuya,16,Thursday,0,0,clear,very_high,car,0.71,2,797,1055
JP013920,Tokyo-Shibuya,19,Tuesday,0,1,snow,very_high,bicycle,6.6,2,631,8138
JP013921,Fukuoka-Tenjin,13,Monday,0,1,clear,very_high,bicycle,1.87,4,438,1985
JP013922,Tokyo-Shibuya,13,Friday,0,1,rain,low,bicycle,3.64,5,775,2528
JP013923,Tokyo-Shinjuku,13,Tuesday,0,1,snow,low,scooter,0.7,2,422,790
JP013924,Tokyo-Akihabara,12,Sunday,1,1,snow,very_high,car,3.3,5,624,2248
JP013925,Tokyo-Akihabara,12,Thursday,0,1,clear,medium,scooter,3.81,8,822,1855
JP013926,Kyoto-Gion,14,Thursday,0,0,heavy_rain,high,scooter,1.17,4,373,929
JP013927,Osaka-Namba,14,Friday,0,0,clear,low,car,2.39,8,608,1280
JP013928,Tokyo-Shibuya,21,Saturday,1,0,heavy_rain,low,car,2.29,5,473,1040
JP013929,Osaka-Namba,12,Saturday,1,1,cloudy,low,scooter,1.6,5,349,889
JP013930,Tokyo-Shibuya,15,Saturday,1,0,cloudy,low,scooter,1.07,4,639,1058
JP013931,Tokyo-Shinjuku,15,Thursday,0,0,snow,very_high,car,1.64,3,697,1498
JP013932,Tokyo-Shibuya,12,Thursday,0,1,snow,high,scooter,2.35,6,471,1712
JP013933,Kyoto-Gion,20,Tuesday,0,1,heavy_rain,high,bicycle,3.12,1,442,2902
JP013934,Kyoto-Gion,19,Wednesday,0,1,heavy_rain,low,car,3.93,8,897,1987
JP013935,Sapporo-Odori,15,Friday,0,0,snow,high,car,1.36,6,736,1442
JP013936,Nagoya-Sakae,16,Friday,0,0,rain,medium,bicycle,2.29,1,678,1802
JP013937,Tokyo-Shibuya,16,Friday,0,0,rain,very_high,scooter,5.78,6,711,2764
JP013938,Osaka-Namba,16,Wednesday,0,0,rain,high,bicycle,4.33,3,759,3338
JP013939,Tokyo-Shibuya,18,Thursday,0,1,cloudy,very_high,scooter,7.98,3,670,3280
JP013940,Nagoya-Sakae,21,Wednesday,0,0,clear,high,scooter,2.5,1,787,1415
JP013941,Tokyo-Shinjuku,17,Saturday,1,0,clear,low,scooter,4.34,5,413,1205
JP013942,Osaka-Namba,18,Monday,0,1,heavy_rain,very_high,bicycle,6.2,5,341,6364
JP013943,Sapporo-Odori,16,Thursday,0,0,clear,low,bicycle,2.85,7,718,1775
JP013944,Sapporo-Odori,21,Friday,0,0,clear,high,bicycle,5.86,8,438,3318
JP013945,Sapporo-Odori,17,Tuesday,0,0,clear,very_high,scooter,3.05,3,496,1395
JP013946,Sapporo-Odori,15,Saturday,1,0,clear,low,scooter,7.75,3,443,1757
JP013947,Osaka-Namba,20,Tuesday,0,1,snow,medium,bicycle,0.54,3,869,1426
JP013948,Tokyo-Akihabara,10,Wednesday,0,0,clear,high,scooter,7.09,6,459,2292
JP013949,Sapporo-Odori,20,Tuesday,0,1,rain,high,bicycle,3.67,1,579,3129
JP013950,Tokyo-Shibuya,19,Monday,0,1,snow,high,scooter,8.23,2,533,4353
JP013951,Kyoto-Gion,16,Sunday,1,0,clear,low,bicycle,12.51,6,330,4524
JP013952,Kyoto-Gion,14,Tuesday,0,0,rain,very_high,bicycle,3.82,3,843,3657
JP013953,Tokyo-Akihabara,10,Sunday,1,0,clear,very_high,scooter,2.97,2,668,1605
JP013954,Fukuoka-Tenjin,14,Friday,0,0,clear,very_high,car,10.32,4,329,2818
JP013955,Tokyo-Akihabara,14,Friday,0,0,clear,low,bicycle,2.05,5,404,1310
JP013956,Osaka-Umeda,17,Sunday,1,0,rain,medium,scooter,6.15,2,640,2013
JP013957,Tokyo-Akihabara,15,Sunday,1,0,snow,low,car,6.45,5,594,2171
JP013958,Fukuoka-Tenjin,17,Friday,0,0,heavy_rain,very_high,scooter,4.93,3,863,3011
JP013959,Tokyo-Shinjuku,16,Tuesday,0,0,clear,medium,bicycle,0.7,7,527,1028
JP013960,Kyoto-Gion,13,Thursday,0,1,snow,low,car,4.42,4,775,2017
JP013961,Sapporo-Odori,9,Friday,0,0,clear,medium,bicycle,5.43,4,755,2845
JP013962,Osaka-Umeda,16,Tuesday,0,0,heavy_rain,low,scooter,1.35,6,865,1353
JP013963,Kyoto-Gion,20,Wednesday,0,1,heavy_rain,high,car,0.81,5,321,866
JP013964,Sapporo-Odori,17,Sunday,1,0,rain,medium,car,1.71,1,729,1139
JP013965,Nagoya-Sakae,14,Friday,0,0,clear,high,scooter,4.79,3,832,1998
JP013966,Sapporo-Odori,10,Thursday,0,0,clear,very_high,bicycle,1.45,1,697,1609
JP013967,Kyoto-Gion,14,Thursday,0,0,heavy_rain,medium,bicycle,5.09,8,579,3561
JP013968,Kyoto-Gion,15,Thursday,0,0,clear,low,scooter,9.62,6,447,2124
JP013969,Fukuoka-Tenjin,19,Thursday,0,1,clear,medium,scooter,1.87,2,606,1185
JP013970,Sapporo-Odori,12,Monday,0,1,cloudy,high,bicycle,3.01,1,824,2512
JP013971,Osaka-Umeda,11,Tuesday,0,0,heavy_rain,very_high,car,9.38,3,707,3960
JP013972,Osaka-Umeda,21,Wednesday,0,0,rain,very_high,scooter,0.52,3,630,955
JP013973,Tokyo-Shinjuku,15,Friday,0,0,rain,medium,bicycle,0.59,3,556,985
JP013974,Tokyo-Akihabara,11,Tuesday,0,0,rain,low,bicycle,0.91,5,381,1014
JP013975,Fukuoka-Tenjin,14,Saturday,1,0,cloudy,high,bicycle,10.36,6,650,6131
JP013976,Osaka-Namba,14,Sunday,1,0,heavy_rain,low,scooter,0.65,6,622,1058
JP013977,Fukuoka-Tenjin,22,Wednesday,0,0,snow,low,scooter,0.56,3,810,1152
JP013978,Nagoya-Sakae,9,Monday,0,0,cloudy,high,bicycle,4.59,6,763,3212
JP013979,Tokyo-Shinjuku,22,Tuesday,0,0,cloudy,medium,car,12.3,3,646,2645
JP013980,Osaka-Umeda,16,Wednesday,0,0,cloudy,medium,bicycle,4.05,6,850,2620
JP013981,Tokyo-Akihabara,18,Friday,0,1,heavy_rain,medium,bicycle,1.2,5,320,1310
JP013982,Tokyo-Akihabara,19,Friday,0,1,heavy_rain,very_high,bicycle,3.22,2,753,3924
JP013983,Tokyo-Akihabara,14,Monday,0,0,heavy_rain,high,bicycle,13.73,3,434,9942
JP013984,Tokyo-Shinjuku,21,Wednesday,0,0,clear,very_high,scooter,4.44,3,422,1748
JP013985,Kyoto-Gion,16,Saturday,1,0,cloudy,medium,scooter,0.51,7,514,860
JP013986,Fukuoka-Tenjin,13,Sunday,1,1,clear,very_high,bicycle,2.06,3,663,2166
JP013987,Tokyo-Shinjuku,14,Tuesday,0,0,clear,medium,car,0.86,3,812,1103
JP013988,Tokyo-Shinjuku,16,Wednesday,0,0,snow,high,bicycle,2.56,3,454,2672
JP013989,Tokyo-Shinjuku,17,Thursday,0,0,clear,low,bicycle,6.65,4,549,2849
JP013990,Osaka-Namba,21,Wednesday,0,0,snow,medium,scooter,6.91,8,386,2801
JP013991,Tokyo-Shinjuku,14,Monday,0,0,clear,low,bicycle,4.12,6,740,2241
JP013992,Tokyo-Shibuya,22,Thursday,0,0,cloudy,medium,scooter,3.06,7,587,1338
JP013993,Fukuoka-Tenjin,21,Monday,0,0,snow,high,scooter,2.33,5,302,1479
JP013994,Fukuoka-Tenjin,13,Friday,0,1,snow,medium,bicycle,0.62,1,592,1168
JP013995,Kyoto-Gion,19,Saturday,1,1,cloudy,medium,car,1.63,4,384,836
JP013996,Nagoya-Sakae,12,Saturday,1,1,heavy_rain,very_high,car,13.27,2,591,5967
JP013997,Kyoto-Gion,14,Thursday,0,0,rain,very_high,car,3.72,5,550,1846
JP013998,Fukuoka-Tenjin,21,Monday,0,0,clear,high,scooter,4.43,4,406,1722
JP013999,Tokyo-Shibuya,14,Saturday,1,0,heavy_rain,very_high,scooter,7.44,7,738,4058
JP014000,Kyoto-Gion,21,Monday,0,0,rain,medium,car,3.94,8,728,1672
JP014001,Tokyo-Shibuya,19,Tuesday,0,1,clear,medium,car,4.21,2,628,1401
JP014002,Fukuoka-Tenjin,15,Friday,0,0,clear,very_high,car,4.74,2,361,1528
JP014003,Tokyo-Akihabara,12,Tuesday,0,1,cloudy,low,car,0.51,2,700,934
JP014004,Fukuoka-Tenjin,17,Saturday,1,0,snow,very_high,bicycle,2.3,7,789,3458
JP014005,Nagoya-Sakae,12,Tuesday,0,1,rain,medium,bicycle,2.04,3,503,1692
JP014006,Fukuoka-Tenjin,12,Monday,0,1,snow,high,car,1.76,3,373,1114
JP014007,Tokyo-Akihabara,12,Thursday,0,1,snow,high,car,5.71,6,724,3172
JP014008,Osaka-Namba,14,Thursday,0,0,clear,low,scooter,8.89,3,619,2158
JP014009,Osaka-Namba,22,Monday,0,0,clear,low,car,1.17,4,764,1117
JP014010,Kyoto-Gion,11,Sunday,1,0,cloudy,medium,bicycle,2.51,2,512,1550
JP014011,Tokyo-Akihabara,16,Wednesday,0,0,heavy_rain,high,car,3.08,7,689,1848
JP014012,Osaka-Namba,21,Tuesday,0,0,heavy_rain,high,bicycle,1.31,8,867,1956
JP014013,Osaka-Namba,17,Sunday,1,0,heavy_rain,very_high,scooter,0.66,2,649,1068
JP014014,Osaka-Namba,11,Friday,0,0,cloudy,low,bicycle,0.58,2,581,864
JP014015,Tokyo-Shinjuku,12,Sunday,1,1,heavy_rain,high,bicycle,3.41,7,702,3706
JP014016,Osaka-Umeda,17,Tuesday,0,0,heavy_rain,very_high,bicycle,1.21,6,365,1646
JP014017,Tokyo-Akihabara,17,Thursday,0,0,cloudy,high,scooter,2.36,6,525,1281
JP014018,Osaka-Namba,11,Thursday,0,0,rain,very_high,scooter,5.04,7,780,2694
JP014019,Nagoya-Sakae,21,Wednesday,0,0,snow,very_high,car,3.8,5,736,2491
JP014020,Tokyo-Akihabara,13,Tuesday,0,1,rain,high,car,0.66,6,423,909
JP014021,Tokyo-Shinjuku,9,Wednesday,0,0,heavy_rain,medium,scooter,2.01,1,723,1335
JP014022,Tokyo-Akihabara,21,Friday,0,0,heavy_rain,high,scooter,1.03,6,412,1005
JP014023,Tokyo-Akihabara,16,Sunday,1,0,clear,very_high,bicycle,3.65,8,727,3069
JP014024,Fukuoka-Tenjin,13,Tuesday,0,1,snow,medium,car,0.68,6,322,826
JP014025,Fukuoka-Tenjin,14,Friday,0,0,cloudy,high,car,1.23,5,441,1047
JP014026,Tokyo-Shibuya,16,Tuesday,0,0,snow,low,scooter,2.49,7,680,1632
JP014027,Tokyo-Shinjuku,14,Tuesday,0,0,cloudy,medium,scooter,6.95,8,772,2387
JP014028,Sapporo-Odori,18,Sunday,1,1,clear,high,scooter,2.4,8,880,1763
JP014029,Fukuoka-Tenjin,13,Sunday,1,1,cloudy,high,bicycle,2.73,5,353,2172
JP014030,Fukuoka-Tenjin,15,Monday,0,0,cloudy,medium,car,7.12,3,395,1672
JP014031,Osaka-Umeda,13,Thursday,0,1,snow,medium,bicycle,10.08,4,755,8444
JP014032,Tokyo-Akihabara,11,Saturday,1,0,clear,high,scooter,3.44,2,704,1694
JP014033,Fukuoka-Tenjin,16,Thursday,0,0,heavy_rain,low,scooter,7.14,4,716,2494
JP014034,Osaka-Namba,14,Saturday,1,0,cloudy,very_high,bicycle,1.22,1,415,1267
JP014035,Tokyo-Shibuya,9,Tuesday,0,0,cloudy,low,bicycle,2.99,5,815,2045
JP014036,Osaka-Umeda,15,Tuesday,0,0,heavy_rain,high,car,9.19,4,509,3206
JP014037,Osaka-Namba,17,Thursday,0,0,heavy_rain,very_high,bicycle,6.92,3,853,6634
JP014038,Nagoya-Sakae,17,Thursday,0,0,clear,medium,scooter,1.15,1,643,941
JP014039,Osaka-Umeda,12,Friday,0,1,rain,very_high,car,9.64,3,324,3487
JP014040,Sapporo-Odori,13,Wednesday,0,1,heavy_rain,high,car,4.33,1,416,1829
JP014041,Osaka-Namba,19,Tuesday,0,1,rain,high,bicycle,2.06,4,683,2239
JP014042,Tokyo-Shinjuku,19,Sunday,1,1,clear,low,bicycle,8.46,6,598,3911
JP014043,Nagoya-Sakae,15,Monday,0,0,heavy_rain,high,car,1.43,1,853,1436
JP014044,Tokyo-Shinjuku,11,Tuesday,0,0,snow,low,scooter,1.6,5,369,965
JP014045,Tokyo-Shinjuku,10,Wednesday,0,0,clear,high,bicycle,2.48,2,656,1932
JP014046,Nagoya-Sakae,13,Thursday,0,1,snow,high,bicycle,4.64,4,638,5162
JP014047,Osaka-Namba,22,Friday,0,0,clear,high,car,11.97,4,788,3127
JP014048,Osaka-Umeda,12,Thursday,0,1,rain,high,car,4.74,1,501,1826
JP014049,Tokyo-Shinjuku,18,Friday,0,1,clear,low,scooter,4.43,6,690,1615
JP014050,Osaka-Umeda,16,Thursday,0,0,clear,very_high,scooter,2.81,5,336,1267
JP014051,Tokyo-Shibuya,18,Friday,0,1,clear,medium,scooter,2.54,2,714,1265
JP014052,Sapporo-Odori,12,Saturday,1,1,snow,medium,scooter,1.58,2,746,1408
JP014053,Tokyo-Shibuya,11,Monday,0,0,rain,very_high,scooter,1.99,7,415,1283
JP014054,Tokyo-Shibuya,17,Friday,0,0,snow,very_high,scooter,4.92,8,664,3331
JP014055,Sapporo-Odori,16,Tuesday,0,0,cloudy,medium,scooter,11.65,2,787,2999
JP014056,Tokyo-Shinjuku,12,Saturday,1,1,rain,low,scooter,3.72,4,683,1625
JP014057,Osaka-Namba,18,Wednesday,0,1,rain,low,car,1.83,6,732,1426
JP014058,Kyoto-Gion,14,Thursday,0,0,cloudy,high,bicycle,7.23,6,545,4238
JP014059,Osaka-Namba,18,Friday,0,1,snow,medium,scooter,0.73,3,697,1052
JP014060,Nagoya-Sakae,16,Saturday,1,0,cloudy,low,scooter,11.5,8,643,2815
JP014061,Sapporo-Odori,20,Monday,0,1,clear,high,car,2.31,5,735,1372
JP014062,Nagoya-Sakae,16,Friday,0,0,heavy_rain,medium,bicycle,0.92,4,306,946
JP014063,Tokyo-Akihabara,16,Sunday,1,0,snow,high,bicycle,0.5,3,773,1311
JP014064,Tokyo-Akihabara,22,Thursday,0,0,heavy_rain,very_high,car,5.05,4,561,2364
JP014065,Kyoto-Gion,14,Monday,0,0,rain,low,bicycle,0.84,6,428,907
JP014066,Sapporo-Odori,16,Wednesday,0,0,rain,very_high,bicycle,6.81,4,304,5094
JP014067,Sapporo-Odori,17,Thursday,0,0,cloudy,low,car,4.02,8,428,1290
JP014068,Tokyo-Shinjuku,21,Saturday,1,0,heavy_rain,medium,car,3.02,3,795,1645
JP014069,Fukuoka-Tenjin,13,Thursday,0,1,heavy_rain,low,bicycle,2.65,5,443,2109
JP014070,Kyoto-Gion,15,Tuesday,0,0,heavy_rain,very_high,bicycle,0.88,1,362,1111
JP014071,Tokyo-Shinjuku,12,Thursday,0,1,clear,medium,bicycle,2.79,1,444,1710
JP014072,Osaka-Umeda,17,Tuesday,0,0,cloudy,high,car,1.95,5,800,1459
JP014073,Osaka-Namba,16,Saturday,1,0,clear,high,car,2.58,8,757,1544
JP014074,Fukuoka-Tenjin,15,Monday,0,0,snow,very_high,bicycle,1.73,8,410,2456
JP014075,Nagoya-Sakae,13,Wednesday,0,1,snow,very_high,scooter,11.85,7,712,7316
JP014076,Fukuoka-Tenjin,15,Thursday,0,0,rain,low,car,7.46,7,836,2224
JP014077,Osaka-Namba,14,Tuesday,0,0,rain,high,bicycle,5.27,1,675,3728
JP014078,Tokyo-Akihabara,14,Tuesday,0,0,rain,medium,car,2.04,7,673,1387
JP014079,Osaka-Namba,19,Sunday,1,1,heavy_rain,medium,car,0.66,3,430,842
JP014080,Tokyo-Shibuya,16,Friday,0,0,clear,high,bicycle,2.51,1,769,1920
JP014081,Tokyo-Shinjuku,16,Wednesday,0,0,rain,very_high,car,1.27,4,731,1269
JP014082,Tokyo-Shinjuku,20,Sunday,1,1,clear,high,scooter,1.56,2,384,753
JP014083,Kyoto-Gion,20,Monday,0,1,clear,low,bicycle,4.12,7,455,2137
JP014084,Nagoya-Sakae,13,Monday,0,1,clear,low,bicycle,2.18,7,657,1732
JP014085,Sapporo-Odori,14,Friday,0,0,cloudy,high,scooter,2.13,6,766,1558
JP014086,Sapporo-Odori,12,Sunday,1,1,cloudy,medium,scooter,7.05,5,819,2491
JP014087,Sapporo-Odori,19,Saturday,1,1,cloudy,high,scooter,2.77,2,491,1352
JP014088,Tokyo-Shibuya,9,Wednesday,0,0,snow,very_high,scooter,3.88,2,558,2527
JP014089,Nagoya-Sakae,15,Tuesday,0,0,snow,very_high,car,3.43,7,590,2281
JP014090,Osaka-Namba,11,Sunday,1,0,cloudy,low,bicycle,1.11,2,806,1357
JP014091,Tokyo-Akihabara,18,Sunday,1,1,heavy_rain,very_high,scooter,2.48,3,830,2061
JP014092,Tokyo-Akihabara,16,Wednesday,0,0,heavy_rain,high,scooter,1.22,3,810,1352
JP014093,Tokyo-Akihabara,17,Wednesday,0,0,clear,low,bicycle,1.17,3,321,838
JP014094,Sapporo-Odori,13,Thursday,0,1,clear,low,scooter,8.19,7,317,1923
JP014095,Kyoto-Gion,10,Monday,0,0,snow,low,car,1.18,6,586,1029
JP014096,Osaka-Namba,10,Sunday,1,0,cloudy,very_high,bicycle,0.53,7,507,1285
JP014097,Tokyo-Shinjuku,22,Saturday,1,0,cloudy,medium,scooter,4.26,7,522,1585
JP014098,Nagoya-Sakae,13,Friday,0,1,cloudy,low,bicycle,1.98,1,358,1042
JP014099,Tokyo-Shinjuku,17,Friday,0,0,clear,medium,bicycle,8.0,8,833,4048
JP014100,Tokyo-Shibuya,11,Saturday,1,0,clear,high,car,1.35,1,477,802
JP014101,Sapporo-Odori,10,Saturday,1,0,cloudy,high,car,1.03,5,366,784
JP014102,Kyoto-Gion,11,Friday,0,0,snow,medium,car,11.74,1,535,3732
JP014103,Tokyo-Shinjuku,20,Wednesday,0,1,cloudy,very_high,scooter,5.42,7,390,2397
JP014104,Osaka-Namba,20,Sunday,1,1,heavy_rain,very_high,bicycle,6.08,1,824,6938
JP014105,Tokyo-Shibuya,14,Tuesday,0,0,cloudy,very_high,car,5.71,2,657,2023
JP014106,Osaka-Umeda,11,Sunday,1,0,heavy_rain,high,scooter,10.07,1,655,4122
JP014107,Osaka-Namba,13,Monday,0,1,clear,low,scooter,3.07,4,550,1291
JP014108,Tokyo-Shinjuku,14,Sunday,1,0,snow,very_high,scooter,5.78,4,758,3774
JP014109,Sapporo-Odori,20,Wednesday,0,1,cloudy,low,car,2.5,2,615,1189
JP014110,Tokyo-Akihabara,21,Saturday,1,0,heavy_rain,medium,scooter,5.42,7,664,2396
JP014111,Tokyo-Shinjuku,12,Sunday,1,1,clear,very_high,scooter,8.17,7,790,3705
JP014112,Tokyo-Shibuya,19,Friday,0,1,heavy_rain,very_high,scooter,1.23,3,843,1432
JP014113,Sapporo-Odori,19,Sunday,1,1,cloudy,very_high,bicycle,3.67,7,857,3720
JP014114,Sapporo-Odori,9,Saturday,1,0,rain,low,bicycle,0.92,7,465,1089
JP014115,Fukuoka-Tenjin,22,Thursday,0,0,cloudy,medium,bicycle,1.65,7,742,1769
JP014116,Nagoya-Sakae,17,Thursday,0,0,snow,low,car,3.55,4,758,1672
JP014117,Nagoya-Sakae,16,Monday,0,0,heavy_rain,high,bicycle,6.99,3,863,5721
JP014118,Sapporo-Odori,12,Friday,0,1,clear,very_high,scooter,3.67,4,625,1816
JP014119,Sapporo-Odori,13,Monday,0,1,cloudy,high,scooter,1.92,8,791,1573
JP014120,Fukuoka-Tenjin,11,Tuesday,0,0,heavy_rain,high,car,4.55,8,689,2271
JP014121,Osaka-Umeda,14,Monday,0,0,snow,medium,car,7.5,6,844,3003
JP014122,Tokyo-Shinjuku,19,Wednesday,0,1,clear,low,car,17.19,5,427,3034
JP014123,Fukuoka-Tenjin,16,Monday,0,0,heavy_rain,high,scooter,4.52,4,885,2563
JP014124,Tokyo-Shibuya,20,Sunday,1,1,cloudy,high,scooter,1.14,6,395,858
JP014125,Sapporo-Odori,13,Friday,0,1,heavy_rain,low,car,2.56,2,615,1222
JP014126,Sapporo-Odori,21,Thursday,0,0,clear,low,car,0.85,6,344,782
JP014127,Tokyo-Shinjuku,14,Saturday,1,0,snow,medium,scooter,4.82,5,485,2320
JP014128,Sapporo-Odori,12,Thursday,0,1,snow,very_high,scooter,0.7,8,350,963
JP014129,Osaka-Namba,11,Saturday,1,0,clear,medium,car,9.81,4,318,2090
JP014130,Tokyo-Shibuya,14,Monday,0,0,cloudy,high,car,3.64,1,365,1160
JP014131,Sapporo-Odori,15,Thursday,0,0,clear,very_high,scooter,10.7,3,885,3868
JP014132,Tokyo-Shinjuku,10,Thursday,0,0,snow,high,bicycle,3.29,3,465,3346
JP014133,Osaka-Namba,15,Sunday,1,0,cloudy,very_high,car,9.7,4,421,2883
JP014134,Sapporo-Odori,14,Monday,0,0,heavy_rain,medium,bicycle,1.48,1,810,1652
JP014135,Osaka-Namba,11,Monday,0,0,cloudy,high,bicycle,7.32,7,733,4552
JP014136,Tokyo-Akihabara,19,Wednesday,0,1,snow,very_high,scooter,1.66,4,780,1889
JP014137,Osaka-Umeda,16,Monday,0,0,rain,very_high,car,0.8,2,583,931
JP014138,Osaka-Umeda,14,Thursday,0,0,snow,high,scooter,1.76,8,561,1614
JP014139,Tokyo-Shinjuku,15,Saturday,1,0,heavy_rain,very_high,bicycle,1.52,6,611,2227
JP014140,Osaka-Umeda,19,Wednesday,0,1,cloudy,high,scooter,1.77,2,587,1161
JP014141,Nagoya-Sakae,15,Saturday,1,0,heavy_rain,very_high,scooter,7.75,4,574,3969
JP014142,Sapporo-Odori,16,Tuesday,0,0,rain,medium,car,3.32,6,860,1641
JP014143,Nagoya-Sakae,20,Saturday,1,1,cloudy,very_high,scooter,0.87,4,744,1251
